evaluation,label
12号零点抢购的，14号送到。送货的工作人员送到后帮忙安装的底座并通电试机。 经过一天观看，优点方面:电视屏幕的画面质感清晰，没有拖影问题。系统优化的不错，操作过程没有卡顿现象，老人上手很快。 缺点就是:电视机边框和屏幕贴合度不高，缝隙很大，后期怕是会进灰尘。 语音方面有所欠缺，电视猫等app没有办法操控。 整体来说还是值得肯定的一款智能电视机！,负面
1号下的单，2号傍晚就收到了。非常感谢快递师傅冒着大雨给送过来，值得点赞！闲话不多说，不吹不黑，直接来点干货： 优点： 1、屏幕够大，花面清晰，4K超清可不是盖的！ 2、系统操作很人性化，操作起来简单。 3、简单测试过屏幕坏点，目前是完美屏状态。 缺点，目前还真没发现，真要找，那电视的音箱效果可能要提升一下，个人感觉音量偏小了点，总的来说3000出头这个价位，还是可以的。希望耐用！,负面
55寸 不错 很大 漏光可以接受 有4个坏点 可以换货吗？50字评价送手环啦啦啦啦 到50字了吗？还没有？那我再写点 。接了音箱之后音质不错呀 啦啦啦啦 hei what are you 弄啥嘞？50字有了吧？好了 提交～领手环 哈哈哈哈,负面
55英寸大屏，清晰。送货小哥辛苦了。唯一不足是支架不算太稳，有点摇晃。片源不少，系统反应也快，下次还会选择微鲸。,负面
6.17晚上10点下单，6.18一大早就送来了，京东就是快 第一次买微鲸，试看了一部电影，微鲸会员很赞 唯一的问题是有点掉漆，细节还需改进啊 后续有待观望,负面
6.18买的，几乎抢不到，黑色是否更大气？反正都买了，开机看很清晰，很流畅，蓝牙遥控也不错。但是现在还没网，不能看电视。准备结婚用，目前准备再入手一台，跟客服联系，说还送智能手环，就当是送的零件吧。挺喜欢的。 ps:感觉支架有点松动不是很稳固，也许是自己和媳妇安装的，螺丝没有拧紧 。回头还是要挂起来的，毕竟挂起来显得有档次^O^,负面
lj啊，刚过一个月就出了问题，卡机，进不去系统了，不能退了，给换了一个，悔不当初啊,负面
本来抱着信任的态度，在看了多家品牌后选择微鲸，今天下午2点左右，师傅送到，打开电视感觉屏幕没问题就付款，让师傅走了，都不容易，没想到新电视就是坏的，遥控器竟然用不了，打了微鲸客服，告知红外遥控器可以闪灯，说明是电视的问题，要48小时安排人员上门检修，我可是抽周末的时间收电视的，这可是刚拆封的新电视，这就是好电视的质量，这就是好电视的售后，太后悔了，什么都信任。,负面
本来购买了暴风tv，全金属外壳，外观不错，然而用了不到一天就开始出现黑线，完全失望退掉了。在网上比较再三，因为外形选择了微鲸，收到手的时候感觉塑料感太重，有点失望，但装好了以后感觉非常棒，开机干净，色彩均衡，清晰度明显高于暴风，反应挺快，各种设置也是恰到好处，不愧是专门做互联网电视的。4k片源用的是腾讯视频，片源很丰富。唯一问题是连接歌华机顶盒无信号，继续观察，希望稳定。,负面
本来我写了千来字评测，结果超字数。作为一名完美主义选择困难症，非常认真地对比了夏普LG三星海信乐视小米PPTV雷鸟KKTV和微鲸，对比结果想办法再发，反正最后微鲸。 优点: 1.视觉效果大，原来是50寸的乐视。 2.待机后开机快，无广告。但是关机物理重启有时候出现系统准备中的蓝屏，要1、2分钟。 3.腾讯片源丰富，但左上角logo烦人。 4.系统暂时流畅，不卡顿，语音搜索准确率高。 缺点: 1.没有动态补偿！！！和乐视对比，动作场面卡顿感比较明显。但这东西，你想着它的时候它就有，过了几天看另一动作片，没想起这事就没发现卡。 2.颜色调校偏暗，锐化较厉害。 3.宣传的音响言过其实，声尖音小，这玩意也是要看瓦数的。 4.关于屏，不要迷信什么进口屏了，现在几大面板厂商出货价格只相差5美元，京东方和LG面板价格一样的。实际使用因为都是在线看，宽带跟不上，我都看的蓝光画质。 5.底座支架较单薄。 6.背板缩水成塑料的。 3000元以下选微鲸，3500以上乐视和索尼,负面
不错 仔细看了下 也没说的那么夸张的漏光 画质不错,负面
不错，电视性价比挺高的，这是我家的第二台了，就是漏光控制的不是太好,负面
"超薄，音响效果一般，清晰度可以，拓展性不错，就是无法看cctv5,还有经常没有声音，必须重启。",负面
第一次买微鲸这个品牌。新家还没装修好，电视提前买了，都没地方放了，放在床上测试了下，4k效果很好，反映也很迅速，很流程，遥控器没问题了，没发现失灵情况，屏幕检测了一下，有轻微的漏光，问客服，客服说小于国家标准，我看也不影响观看，整体感觉很好，希望后期会更好。,负面
第一次买这个牌子的电视，刚到家屏幕就有问题，换过流程麻烦又费时间，前后一个星期，好在售后人员和物流人员态度很好，让我心里暖和些，电视外观可以，屏幕不怎么样，漏光严重，经常开机要几分钟，这个问题估计以后系统会完善，但是屏幕漏光就没得解决了，便宜货凑合用了,负面
电视刚回来没有声音，售后也鉴定电视有故障，已经联系厂家更换了，但还没到，客服态度挺好的。微鲸电视应该还是不错的，所以选择了换，而不是退,负面
电视还不错，做工一般，电源开关处还有一层黑色的垫子露外面的，有点掉档次，声音效果一般，物流慢，慢的让人想退货,负面
电视还可以，屏幕有点漏光，不太影响观看，就是系统有些时候有点不稳定，黑屏啊，或者是界面错位呀，卡顿啊，希望能在以后的更新中改进吧。,负面
电视很不错配置都是我想要的，尤其有耳机接口真的太需要了除了有一点漏光，可能是都会有的问题吧瑕不掩瑜，电视我超喜欢，希望微鲸加油！,负面
电视很大，很清晰，看4k的片源很赞很棒很满意。系统反应也很快，开机没有广告。除了底部包边有点瑕疵和自带的视频直播不清楚，其它的都很满意。直播电视台，自己用了电信的悦米盒子，很清楚，看近期使用状况如何，再继续追评,负面
电视很大清晰度一般，外观很漂亮，做工一般吧，遥控器很方便好用，目前感受就这些，最主要的是开机时间有点受不了新的就慢，老了可能更慢，总体来说还可以吧，反正就2990还送了个单薄的支架！ 想买不董可问，抽空必回，再追评,负面
电视机到了，送了一年的会员。但是电视剧周围一圈边框的做工有点粗糙啊，好像磨损一样的，总体还可以吧,负面
电视机质量不怎么样，买了没多久降价好几百，这不坑人嘛,负面
电视机质量不怎么样，一个55寸的半年不到屏幕坏了，之后换了一个新的又出现网络连接不上的问题，每次都得回复出厂设置才行，建议大家买之前考虑好。,负面
电视绝对高端大气上档次！显示清晰，声音还行，音响挺好，送的东西真的很多，自带播放器片源比下载的优酷还多，具体功能还没怎么用，但是操作系统绝对好用，流畅度比家里的海信好多了。京东派送员工作很认真很负责。不过，屏幕上有两个坏点，但是据说符合国家标准。不影响使用，也没啥。哈哈。好评！,负面
电视屏幕左上角有2个黑点，说是屏幕里面进了灰尘，售后说这是正常的说屏幕允许有1～2处，虽然不影响观看，但是新电视难免心里会不舒服～,负面
电视挺大的，支架就2颗螺丝放不稳，摆电视柜上一碰就摇摇晃晃，猫爬柜子上碰了下电视直接掉地上碎屏了，不退不换，修理费3298元比新买还贵，无语……,负面
电视昨天晚上下单，今天中午就收到了，快递挺给力，真的很快啊！蓝牙遥控挺灵敏，想搜索啥都能搜。电视大看的就是爽，屏幕挺清晰，声音音效没有想像中那么好。唯一一点不太好，电视放在电视柜上，有点晃，电视挂架回来后准备挂在墙上。,负面
高性价比电视，虽然前一个微鲸坏了，但给全额退了款，又买了一个微鲸,负面
给邻居家买的，正在使用中，不过电视机底座支架不太稳，会晃动，没有之前买的50寸的那个支架稳！,负面
功能方便，体验还好。价格便宜。 但是屏幕素质不好，左下角严重漏光。,负面
购物体验非常不好，6月1日0点抢的货，开箱后感觉配件质感不行，电源线等，最让人寒心的是才观看2个小时，就出现两次长达2分钟以上的屏幕闪烁，闪烁频率很快，感觉背光和电路有问题。并拍下视频为证，只是手机不可以传上来，明天传视频。,负面
家里的第二台微鲸电视了，第一台是交行周周刷的奖品，43寸的，放卧室在用，一直用到现在，不论是清晰度和音响效果都不错，所以才买的这台55寸的放客厅用。就是最开始启动的时候比较慢，当然系统期间也出现过几次问题，黑屏了，重启又好了，更新了最新的系统后没有出现过什么问题，不过希望在应用软件里能有更多的电视软件，能用有点少了，最后希望微鲸越做越好。,负面
家里装修基本都弄好了，就是差个电视，之前就一直在关注微鲸的电视，看到什么值得买上也推过，京东618的价格算是不错的，于是果断下手，微鲸貌似是和腾讯合作的吧，电视里的视频资源应该也不少，还是可以信赖的，做工什么的看着都挺好的，面板嘛，一般，不算特别好也不算差，毕竟价格在那里放着，总的来说性价比还是挺高的,负面
垃圾电视。整天死机的。,负面
垃圾中的战斗机，新机到手，通电后，闪一下就开不了机了,负面
目前还不错，之前由于电视黑屏换新了，售后真心好！,负面
屏幕感觉不错，很清，但是边角位置有点灰边的感觉，开机速度有点慢，虽然没有广告。总体还是不错的，3588也算值了,负面
收到电视了，试看了一下，清晰度还可以，脚架比较差，而且有电视外壳有色差。缺操作说明书，刚开始摸索了半天才放出来电视。整体来说这个价格买单这个质量的还勉强过得去。,负面
首先不得不说这是一次糟糕的购物经历，电视到手后外观没什么问题，开机比较慢、大多片源都需要VIP权限这可能是目前智能电视的普遍特点。那么问题来了，进入VIP领取，显示设备码有问题，打电话给客服，共计43'27''这货就没说出个所以然。不承认有问题，说到关键问题就不吱声。要是质量一般我忍了，客服就不能雇个懂点常识的吗！总之我是不会再选微鲸的任何产品了。很认真的写这段评论就是能给大家一个参考。因为售后可能会比产品更重要。,负面
首先电视可以使用，自己安装的底座，两个螺丝就装好了，送货员帮忙打开，验收电视，电视机边框是塑料的，而且有个角被碰掉了一点漆！看起来不怎么好，边框背部缝隙较大，贴合不紧密有点廉价的感觉！由于使用的是手机开的无线连接的电视！,负面
外包装完好无损，物流快递护送给力！自己安装的底座，整体比较轻薄，做工不错，但边框处做工有一点瑕疵，金漆磨损露出黑色塑料！开机流畅，系统运行良好，画面清晰，色彩明亮。这个价位，性价比高！,负面
微鲸电视很不错，性价比高，速度也挺快，虽然有一个坏点，但不影响观看，就不换了，希望以后都没问题,负面
微鲸电视晚上下单第二天大清早就送过来了，京东的速度真的是没得说，开始最怕包装破损，收到的也没有这个问题，这点很满意。本来准备搬新家的时候用的，发现家里没有桌子可以放电视机，只能放地上，画质也很高清，只是支撑架不是很稳，考虑到电视那么大觉得可以理解，安装的时候觉得最好是挂壁，使用了一下没发现什么问题！还是比较满意的一次购物,负面
微鲸电视这是第二次购买了，无开机广告，看着就是舒服，第一次429买的528开不了机，刚好一月申请退款了，客服热情解决了一切问题，上门检测…取件…退款…一天半完成，给售后点赞，相信微鲸所以继续购买，希望上次只是个例，新机开箱试机，一切正常，愿这次别让失望了，送的语音摇控没收到,负面
先提醒一点，电视外接音响要买的人仔细研究下。 正文，昨晚下单，今天就收到了。速度真是没得说。 拿到了，外观什么的非常好。 趁着师傅没走赶快开机试一下，开机非常快，画面也很好，不过因为我对色彩不敏感，觉得各个厂家差不多的感觉，但是画面非常流畅，不卡顿。这点我非常在乎。不过自带的影院啊之类的，大部分都要求vip，我没有，所以看不到4k效果，但是应该可以。 自带音响，中规中矩吧，好像没有别人说的好。而且，到现在没连接上我的漫步者，这个非常不满意，因为看到网上说好像普通3.5mm的连不上或者连上了声音小。希望厂家接下来开发的电视有改进。不知道我要不要换个音响。其他的用用再说。 放在地上的是跟我混了两年的tcl，天气受潮，修了一次，下岗了。 最后，我也觉得底座不算太稳，凑合着用。,负面
先吐槽一下物流跟网站。订单上写的配送时间8点到18点，约了好几次， 每次都说下午四点半就结束了，拖了一周，约定周六9点，来的时候都十点半了。开机后，在电视上扫码注册账号，用微信、qq、微信、手机号试了很多次，一提交就显示空白页面，换网站操作也一样。打客服电话，客服只会重复一样的话，最后还是在线客服微微帮忙注册的。电视本身不错，画面跟音响都可以，连接联通ip电视、硬盘、电脑都没问题，播放很流畅。而且接口都在一侧，插拔很方便。自己装的底座，电视太大不是特别稳定，准备换成挂架。,负面
新电视拆开就开不了机，本来是想退 无奈墙上的挂架已经打洞安好了，只能申请换，现在还没接到换货的电话 还是选大牌子吧,负面
一般般啦！都是涨价后买的！质量嘛就是中低档啦,负面
一年内有故障免费换新，这样的事情居然让我遇上了！ 换新后，是初始固件，和半年前的那个一样。 微鲸电视外观大气，相当不错，希望不要再有什么问题了，毕竟师傅上门也辛苦了。,负面
一星都不值，六一收货，六二开机（第三次开机）出现黑屏，拍照反应给京东，要求退货，京东安排厂家售后检测，检测师傅上门开机，翻翻菜单，记录sn码，就得出结论机器正常，对您没看错就这么简单，这就是故障检测。并且填写服务单是可以涂改的，用语还是要向上面人请示的，按实际填写好像还不行，这就是微鲸的售会。我直接拒签了这个服务单。把服务单发出来大家看看，京东售后也看看是不是与你们收的反馈一致，我这是复印第三联。顺便把故障照片也发一下大家也看看。发这个评论时是六月十二日晚八点了。至今我还在等着结果。但愿我这是个例，算我倒霉，说这么多供大家参考吧。,负面
一直在关注微鲸电视，直到京东618搞活动就开始下单，平时上班忙，在雷鸟和微鲸里选了微鲸，主要是考虑微鲸的屏幕IPS的感觉要好一点，京东送货师傅真师傅直接一个人背着电视就上楼了，辛苦了！电视到客厅就打开验货，质量没有问题。全黑背景下有些微漏光不过平时完全感觉不到，电视很大IPS的屏色彩真的不错，唯一缺点可能是没有运动补偿吧不过还好了，这价格，音响效果还行不过低音不是特别足，自己外接音响搞定，还没买电视柜之前的茶几太小了直接用电视箱子当垫的架子哈哈。 节目蛮多的大多是腾讯源（然而不是全部的腾讯源都有），语音控制很好用虽然只能用于电视自己的系统（第三方APP不支持语音，比如B站搜东西比较麻烦） 我买的是微鲸 （WHALEY）55D2UK 55英寸 4K超高清 超薄 2G+16G 人工智能语音互联网LED液晶平板电视机（金色） 总之非常好评，这价格很实惠了,负面
已经是第三台微鲸电视了，总体上微鲸电视性价比还是非常高的。服务也很到位，之前买的第一台微鲸电视，到家后没有一星期就出现了黑屏的问题。立马联系了客服，第二天还是第三天师傅就上门来检查电视问题，确认是电视的问题后，填了相关单据后接着就给换了台新的，到现在没什么问题，这也是我还能买第二台，第三台的原因。不过电视只有1年的保修，还是建议大家购买京东的延保服务，花小钱办大事，用起来也省心。总之微鲸电视还是很不错的，短时间内得到了大家的认可，希望能越做越好。,负面
以前没听说过微鲸电视，没了解过这个品牌，感觉价格合适就下单了，果然没让我失望，音响挺棒的，屏幕高清，4K看起来很过瘾。 最不满意的是，电视机不是超薄的，还有一点讨厌的是屏幕出现过几次忽明忽暗，不知道怎么回事，如果再出现这种情况，我就报修了，总体给好评,负面
用了一星期才来评价的，电视真的挺好，系统反应快，片源也多，售后特别好，第一次买的电视侧边有一点掉漆，联系了售后，人家果断给换了新的，真是买值了,负面
有质量问题正常，但换货速度，有保障，大公司忙而不乱,负面
原来的坏了换新的,负面
这次中奖了～外观、服务可以给90分，但是产品质量不怎么认同了，买回来第二天就出现白点，按照客服建议重新启动，就黑屏了，再也没有画面了～预约上门检测，确实是质量问题就退货了，但是还不能装机打包，因为办理退货的是京东另外一批人员，所以京东安排上门拿货后，插上电源核对确实屏幕没有碎才装机打包拿走（这里表扬一下京东的调度，由于个人原因发票不在身边，同意先带走机器，发票再寄给他们，比较人性化）。目前货退过去2天了，退货进度一直没有进展，这个衔接确实还是有待提高的。另外我又买了LG的电视，清晰度比这个好太多了，音响效果比这个也好太多，价格要多200元。三分辛苦分吧～,负面
这个电视毫无智能语音体验，只有一些简单的操作，不该贪几百块的便宜，买小米就好了，开关机不灵敏，边框不是金属的，底座是我见到的最简陋的 ，屏幕背景暗淡，根本看不清，也不知道设计软件的怎么想的 ，大半夜起来12点整抢的，被告知没有挂架送，已送完，其他赠品也没兑现，建议大家考虑下别的品牌吧 优点是 便宜、配置高 买电视还是要买听话的电视,负面
这是第一次在京东买大件电器，结果就是一次糟心的经历。618下单以后，电视第一次两三天倒是给送到了，但是我在家里还没收到的时候，送货人员就给我点了签收的确认，我立马打电话，他说就在我楼下，先点了没事。我说万一通电有问题呢？上来之后打开之后，电视黑屏开不了机，给客服打电话，厂家教了半天各种办法都不好使，,负面
整体观感不错，超薄清晰度色彩亮度都可以，就是右侧两角漏光严重啊，这个是品控问题吗？,负面
之前买了部海尔55的4k电视电视，系统太卡了，果断退货，对比了小米乐视，同价位，性价比最高的是微鲸，最主要的是小米的电视接口在后面，挂在墙上太不方便，于是618活动果断入手微鲸，用了几天才来评价晒图，速度快，画面不错，ips硬屏感觉不够硬，按屏幕还是有水纹，最大缺点就是资源不多，有些搜出来，看不了，老提示看不了，希望能改善,负面
之前买了小米电视4的55寸产品，不知是硬件还是软件缺陷播放不到几分钟就会黑屏但有声音所以退货了。后来发现了这款搞活动。整休感觉还不错，屏的可视角度要小点，侧面看起来屏较暗，另外就是语音的功能有待完善，很多功能实现不了。另外不能确定这个屏是不是真4K。希望不要出问题。,负面
之前用的是乐视s40air l租的房子感觉还不错换了房子后发现40太小了，看了下55寸的电视，在京东上这一款算是性价比超高的了，本来还在纠结雷鸟55曲面，后来还是决定买ips硬屏的，我总结下和乐视的对比。 1 开机无广告，启动速度较快 2 系统反应快，桌面时的操作延迟小 3 色彩方面基本持平，色彩丰富柔和，看时间长眼睛不难受，远远强于国产的那些电视，例如panda，也可能是我之前那台乐视是三星面板的原因吧 4 厚度上比我那个乐视厚了很多 特别是底部超级厚 很难看，不过平时看不到也无所谓了。 5 资源方面没有比对，暂时不清楚 6 屏幕真的不漏光（也可能是我运气好），之前乐视四个角漏光严重 总的来说很满意这次购物，屏幕检查无坏点亮点，快递小哥也很给力，我是底座安装没有叫师傅来，不花钱 还有对了这个底座装上后屏幕仍旧能晃动，我螺丝已经拧的很紧了。（影响不大，平时也不会动它） 最后说下55寸真的大，比我想的大多了，打游戏爽歪歪,负面
50寸就是大啊，看上去很舒服。安装的工人不错，很细心，打孔还用盒子接住灰尘，普通的挂架安装100块，有个好点的挂架要380，有点贵。装修还没结束，等通了宽带再来评价。,负面
618活动力度较大，虽然比起去年有不小的涨价，但还算良心价了。电视机较薄的，送了一年的会员性价比高，安装软件可用u盘也可用投屏，关键开机没有广告。师傅一大早就来安装了，点赞。,负面
618凌晨买的，结果过了几个小时就降价了，还不能保价，真是坑，但是电视的确很好，画面清晰，不用安装，直接连上无线就能看，送货人员很好！,负面
618下的，起值划算，现价格高了好多，己购N台微鲸了，非常好的电视。,负面
包装完好，支架安装简单，遥控器是蓝牙的，第一次设置好网络进入系统时等待时间比较长，进入了就好了，电视反应速度还算快，挺灵敏的。微信扫码就可以注册会员，会员福利不错，可以看4K电影，其它的会员电视剧也没有广告，影片还是比较多，还能手机投影，整体上感觉不错。希望能耐用吧！不过价格波动比较大。,负面
宝贝儿收到了，房子装修好了但还要8月才入住，这次搞活动，本来打算买小米的，最后比较后果断买微鲸，虽然价格高点但配置要好，还送会员，还有礼包。现在住出租房里没地方放，放在小床上，看看有没有看电影的感觉。现在很满意，希望后续耐用。,负面
不错，就是价格不算便宜~~~~~~~~~~,负面
第二次购买微鲸电视了，第一次去年给爸妈买，还是原装LG屏幕，用了一年，蓝牙遥控，语音功能，系统都非常好用，喇叭声音音量和音质都比一般电视强，今年虽然涨价了但是通过比较和一年的体验还是下单了微鲸，试了两次还是满意的。,负面
第二台，只不过今年的价格是出奇的高了,负面
第二台了，就是一两个月就降价这么多，心里不太爽。,负面
第二台微鲸了，第一台有故障，又没原来的型号换不了，只能退货，再买一台新的，唉，还是第一台wtv系列的音响效果好，现在这台其他都很好，就是音响不如第一台的带劲???，现在在售的wtv型号的都要四千多了，涨价了,负面
第二台微鲸了，去年618时，2499买了台55的，今年居然全面涨价了，50寸的比去年55的还贵。,负面
第三次购买了 满意 本来想买个曲面屏来着 无奈价格太高 算了,负面
第三次买微鲸电视了，虽然比上一年价格贵了一些，但是同比的价格还是比较实惠的，我们把它作为教学的使用，互联网电视的优势还是相当大的。,负面
第一次买互联网电视品牌，体验还不错。本来是在小米电视和这款之间犹豫的，看了评价说小米植入广告太多，想了想还是选择这款了。外观方面边框和厚度还是比较满意的，送了一年的影视会员资源还是比较丰富的，应该也够用了，比较遗憾的是内存只有1G的，安卓跑起来还是有点费劲的，不过这个价格性价比还是很高的。,负面
电视吧，掉价太快，系统强制升级，感觉有点上当，这样升级最多一年，估计同手机一样越来越卡最后没法用（有点像，官方在故意淘汰），大家电，可以不升级不，我不想，最多两年换电视机，,负面
电视的音响效果没的说，相当满意！屏幕是完美屏，确实是4k屏。 我比较喜欢的是没有强制开机广告，现在的智能电视基本都是开机强制广告，这点非常讨厌。 微鲸现在的价格也上来了，否则优势会更加明显。,负面
电视很好，就是涨价了觉得有点不太划算，去年只要2k多就能搞定，今年3k起了，不过刚需没办法,负面
电视机质量不怎么样，买了没多久降价好几百，这不坑人嘛,负面
电视清晰度不错，声音挺大，音质也不错，唯一遗憾的是，面板和整体不是超薄的，卖得价也有点小贵，总体来说还行京东的快递速度是我网购最快的一次，送货到家，辛苦工人了。,负面
电视颜值不错，本来是想买小米4 49的，但是看了fview的电视选购后，果断放弃了这个想法，在乐视和微鲸选择，乐视有点小贵，43寸就3000多了，微鲸这个性价比最高，2689到手，但是618抢购2589，我不知你这个618前小促是啥意思。测试了平时看的视频和电影，效果满意，还试了几个4k测试视频，都可以流畅播放，唯一不能播放的是少女时代的120帧视频，但这个水平我相当满意了，要知道我那高配游戏本看这几个视频都有卡的不行，音响很不错，我都不敢开到一半，怕吵到邻居！只等放假配ps4 pro了！,负面
东西不错其实，就是买完第三天就降价了,负面
对比去年的1200贵了好多，没办法，刚需！这次一次买了两台，一台43，一台55，暂时只通电看了下屏幕，在电视普遍涨价的今天，不得不说微鲸性价不错。资源方面够用，反正安装第三方app很容易，也没什么可以挑剔的了。,负面
非常不错，第三次买了 这次介绍给同学的。起先，知名度不高 怀着忐忑的心情，结果一直好，就是挂架比较贵，年费还涨了199，现在299了。,负面
刚买的，用两天再评论，不过安装架子要收30块有点坑,负面
关注了很久，趁着618下手，17号22点下单，几天收到，从中午到现在基本都熟悉了，机子不错跟想象中的好。就是买贵了100，最好在送个蓝牙遥控就好了。哈哈,负面
还好，样子挺好的，就是比去年涨价太多了，配置还行吧,负面
还可以，操作反应快，蓝牙遥控器的语音识别还挺准，应用商店里的应用太少了，没看出是什么厂家的液晶板，边框不够薄，价格比暴风的一款55吋的要贵了近四百块，希望是一分钱一分货。,负面
还没开始用，就是价格比之前高了,负面
家里微鲸已经第三台了，16年买的55k1没想到现在涨到四千多了，姐家买的65的，自己新家一直想买个微鲸的奈何涨价太贵。终于等到618发现个便宜的，一问知道是京东方的屏幕，放心购买，因为家里上一个32的电视就是京东方的，质量不错！昨天拍了这个今天就到了。除了音箱没有我家那个好以外其他都不错！,负面
价格给力，买的时候有点贵了，现在便宜了。,负面
价格欺诈，先把价格抬很好，然后降价，刚买了没几天，电视还没怎么体验呢，又降了200。有点心塞。询问客服，客服都不搭理的。物流师傅倒是不错，只是物流公司不按约定时间送货，随意更改。,负面
留意微鲸好久了，一直等待活动入手。可惜越等越贵，今年电视全部都涨价了，6月果断入手。用着还不错，一到跟儿子一起打开，他很开心，可以看巧虎，挂架是找了楼下装空调的师傅打了墙孔，有钻头我就自己搞定了,负面
买的第三台微鲸电视了，效果很好，送货快，推荐哦(????????)哦，就是今年涨价了，去年618 55寸只要2600而且还是lg的屏，今年换成京东方了,负面
买完就降价两百,负面
去nmd京东，说好30天价保。5月24号下单买的3198，6月1日直接给我降到2698！当时安装师傅都说买贵了，我还没在意，现在给我来这一出。去nmlgb的京东，当别人都是傻子吗？！,负面
去年1299元购买一台微鲸W43F，觉得不错。打算再买一台，谁知涨价了。经反复比较觉得还是微鲸性价比高，最后决定升级55寸4K大屏。内存2G+16G，还有语音遥控。悲催的是遥控器可能是坏的，正在申请售后。希望不要出什么麻烦。,负面
去年双十一的时候买了微鲸55寸的电视，使用感觉还可以，后来电视一直涨价，好在这次京东618的价格还算可以，虽然还是相比去年的价格还是上涨了不少，但这个也没办法，显示屏，内存，闪存的那些上游厂家都涨价了，可惜的就是43寸的电视在使用中感觉性能上略有不足，不过普通家庭看电视也可以了,负面
速度快，价格一般速度快，价格一般,负面
微鲸的性价比和操作性一直是比较好的，从去年到现在，给自己和亲戚买了五六个了，虽然液晶面板涨价，但总体来说还是划算的。和市面上大多的智能电视相比，软件安装不受限是个最大的优点，而且蓝牙遥控也很好用，比红外好操作。界面也很友好。,负面
微鲸电视不是第一个人，已经是买第二台了，一直觉得不错。嗯，但是价格比之前买的贵了，希望，又不过趁着618还是很划算的。,负面
微鲸电视超棒(⊙o⊙)哦，就是比去年贵不少,负面
微鲸电视刚买，一直是朋友在推荐，自己在对比了乐视和小米。乐视配置高，价钱也高，最主要的是乐视公司一直处于被催账，各种官司缠身，信誉大跌，不敢相信乐视了。小米太普通，没有亮点，自己对比之后，果断下手微鲸，性价比还是很高的！对于微鲸的售后服务还是很好的，几次问我对于售后满不满意！但是电视用了三天，清晰度很好，杜比音效没找出来，可能不会用还，中间卡顿过一次，！最后说一下微鲸的主要问题，就是价格一直不稳定，希望官方注意一下，客户下手一定要看准时机！,负面
我以前买了一台乐视的电视，但是呢，后面还是想有一个多的选择，选择了这个微鲸啊，还有选择了pptv，然后还选择了这个创维一些国产的品牌，但是仔细参考参数之后还是做出了一个大胆的选择，选择的微鲸，使用了，之后的感觉非常的不错，老婆也非常的喜欢，感觉比那个乐视的话还是有一定的优势。可惜的话就是会员不够多，然后的话价格稍微贵了一点，现在可能那个平板液晶平板这一块也涨价了，所以说这个也情有可原。喜欢的可以大胆下手了，不会失望的，至少比创维，海信要好多了…性价比更高！,负面
先买了个飞利浦一天*机十来次，退回去了!然后挑来挑去选了这个微鲸，真的没选错，很清晰，软件反应特别快。如不满意618买反而贵100元，619买又便宜100元，不知京东搞什么活动!应该叫619才对吧,负面
"显示效果还行，操作系统略卡。语音助手等于xujia宣传，因为需要你额外购买一个，在宣传页仔细看才能看到藏在里面很小的一行字""语音遥控器需要购买"" 不知道为啥今年电视机涨价这么多，去年买的微鲸4k 43寸才1298 今年一个1080p的都要1800",负面
新房子要买电视，基本底线如下： 55寸屏幕，因为60寸的太贵啦，55寸是最大屏幕中性价比最高的了。 面板， 参数要好的，IPS，或者什么PLS之类的都可以，进口屏最好，不行的话参数必须好。 剩下的，智能电视貌似都差不多参数，内存2G以上，不然卡死你，ROM至少8G，4G的就是搞笑的。 片源没要求，反正现在广电就是羡慕嫉妒恨互联网企业，不给装内容网站的APP， 然后看着3K价位以下的、 熊猫的面板不错，夏普技术的IGZO，还是10 bit的面板哦，看着好美，但是！1G内存是搞笑的？卡死我！ KKTV那个更搞笑了，面板技术未知很糟糕，内存1G很搞笑，4G ROM居然说容量充足，这是逗我。 酷开的面板技术未知，内存未知，4G ROM，遮遮掩掩看来打算户有一个是一个。 暴风的，屏幕技术不敢公告，只有ROM 16G不错，内存多少未知。 小米，面板不详，内存2G，8GROM，还有广告，算了。 只有微鲸，明确了2G内存16G ROM，IPS面板（大概是国产吧，稍微遗憾）。于是果断下单了。 收到商品，第一，系统流畅，不卡，和同样2G 内存的乐视S50 AIR一个天一个地，赞。第二，屏幕，无坏点，赞。第三，亮度均匀性差一点，这个有点遗憾。第四，片源很不错，比乐视这个搞笑的片源越来越少的强几百倍，赞。,负面
一般般，才知道安装要安装费，感觉这个价格还是贵了，其他品牌都可以少好几百，这个牌子第一次买，着实感觉一般般，后面会继续追平，还要凑六张图我也是醉了,负面
一般般啦！都是涨价后买的！质量嘛就是中低档啦,负面
一直想给新装修的房子买个智能电视，突然发现了微鲸。对比了下，比小米乐视性价比高，硬件配置更高，原来买过kktv，但是对比后发现微鲸更好性价比高，虽然价格贵了一点点，但是得到了更强的硬件，所以果断选择，在618期间果断下单。很快到货，拆开后很惊艳很漂亮，挂到墙上高端大气上档次，开机流畅，遥控操作方便，UI很方便，画面细腻颜色鲜艳，总之一切到目前都很满意，大大的赞一个，推荐想换只能电视的朋友购买。,负面
一直在很多电视机之间选择，最后还是选择了微鲸，毕竟硬件上的差距还是拉开同档次的竞品不少，前面就知道这个牌子当时的价格比现在还便宜。。。没想到这个还能涨价的，不过也好，保值。希望不要漏光。硬件肯定没得说。就希望网络能好一点。资源丰富一点。售后稳一点。,负面
