evaluation,label
微鲸本身WUI还需提高，很多标着白金的会员的片子也看不了。屏幕质量还可以、售后不错。但这个会员是鸡肋，这么多片子看不了，还不如直接买个盒子。建议增加白金的会员福利。,负面
作为安卓智能电视，在同尺寸中，配置很有竞争力，康佳硬件+微鲸系统，交互很棒，资源还算丰富，性价比高，长期1099送半年白金，唯一遗憾的是KKTV定制版的微鲸系统WUI00.06.00，至今从未升级过，导致有些微鲸优惠活动无法参加（提示WUI版本过低），还有钻石会员的资源看不了，所以总体打4星好评。,负面
今天入手55k1j跟32微鲸，每个都送一年会员，感觉会员对我没啥大用，因为一般智能电视都是用软件观看，对于这个机子2-8运行跟内存，我觉得8g应该大一点起码给个16的，微鲸价格调整了硬件也要跟上，个人推测55k1j跟k1一样只是销售渠道不一样，也就是说是老款，其二京东k1的价格比新的机型要高，肯定k1比新机好一点什么，内存小问题55的没体现出来，32的体现出来进去应用有点卡顿，进去看电视以后不卡，这个可以接受了，应该是2k.对于父母来说够了，他们也不懂，我感觉买的话线下更好一点，线上比较麻烦了，55的微鲸薄款却有分量，薄款本不容易希望散热好一点55k1j在京东预约貌似5000出头，线下4300大家衡量一下，偷偷的跟你们说一下线下店的会员可比网上便宜不少哦，不满意的地方就是去年我舅家3800买的k1s今年我多花了500，网络机内行的炒作，满意的地方还是系统，看着舒服不解释,负面
不错不错，画质很清晰，音效也不错，就是直播看不了，需要下载软件,负面
除了开机慢、电影资源少且港片无粤语版外，其它还可以，性价比较高,负面
春节回去用过几天，还可以吧。不过片源太少,负面
大屏还是狠舒服的，颜色也不错，没有4k资源，不知道效果怎么样,负面
电视不错，接口丰富运行速度也很快，无线看电影没有压力，只不过唯一一点不太满意的就是看会员电影时候需要多试几次有时经常链接补上，总之很满意,负面
电视非常好…画面清晰…音质也还好…还送了会员…只可惜不能看直播！,负面
电视还可以感觉资源不多啊,负面
电视还是可以的，很薄， 就是会员电影内容太少，开机要几分钟，打电话问客服 说启动时间就是这么长！！,负面
电视很不错。物流也很快，目前还没有好的4k片源，所以目前来说还是不错的。,负面
电视开机可慢，感觉比电脑还慢，有微鲸电视台，没有直播的电视频道，客服态度很是冷淡，说不能自己安装，必须找他们安装，还必须掏钱，幸亏买的底座版，不用再额外花钱安装了，遥控器拿出来不能用，也没有说明，打微鲸售后电话才解决问题,负面
还行，但技术比较差，市场应用程序太少，且大多数不实用！！！手机投屏总是连不上！！！,负面
还行吧！就是网络电影电视剧太少，搜不到想要的！会员才能看到一些非常普通的电视剧什么的！,负面
还可以，就是没有直播电视，还送会员，其余还在体验中,负面
还可以吧，就是资源少了点，其他都可以！,负面
会员资源较少，性价比高,负面
看了一个月才来评价，腾讯会员的视频比较少，有些还需要钻石会员才能看,负面
里面都是收费的电视，电影！！！不下播放软件根本就看不了几个，下载软件加广告超多，反正不花钱就看不了几个，有钱才好办事！,负面
买了一个多星期，电视没问题，就是Vip视频全部不能看，反馈给KKTV客服，反馈三次，每次都是等反馈，等技术员处理。之后就没结果了。。,负面
屏幕色彩效果很好，很清晰，音效特别的好，就像一个外接音箱一样，操作流畅。唯一的遗憾是资源感觉比较少，而且需要钻石会员才能看。,负面
清晰度OK，但没有电视直播，不知道是不是现在不允许啊,负面
挺好的，就是资源太少了,负面
微鲸的电视很好这个价位买到这个配置的的确很难得！唯一的就是微鲸的电视里面自带系统刚买的时候想看乡9要开通钻石会员才能看！好伤心！！！,负面
物美价廉的一款产品，一切都很简单，轻轻松松电视到家，性价比很高。我是放在我是哈！清晰度不错，特别4K片源的确清晰细腻。如果微鲸的系统有单独的4K分类就好了。4K的片源还是太少了，而且国产4K片源多是山寨。,负面
性价比还是很高的电视，唯一就是4k片源比较少,负面
用了十几天，总体都不错，就是视频资源更新不及时。,负面
用了一段时间再来评价的。感觉很好。性价比高，屏幕对眼睛不伤眼。不像有些看起来很绚丽但看了一段时间眼睛累。系统流畅，就是体育直播偏少。有了这个不用ipad了,负面
只能说一般，无论画质还是功能，都没有T某L好，为了便宜选择了它，有点失望，应用那里竟然不能搜索电视猫软件，等于没有直播可以看，除非链接有线广播电视，介意的朋友谨慎购买，虽然说7天无理由退货，可运费贵的离谱，也就没理了,负面
资源酷少大多数都没有,负面
顺丰包邮 看了一个星期才来评价 屏幕 画质没得说 控制界面也简单 语音搜索节勉强 唯一就是喇叭到一般般 想听好音质 建议外接喇叭,负面
以前还没有广告，现在打开每一个视频都有广告，15秒到45秒不等？当初是冲着没有广告才买的，现在你给加广告是几个意思？这次的更新公告我看了好几遍都没说更新了视频前面加广告，这是不是算欺诈？我没有领微鲸会员，登录的是免费用户，各位可以试一下是不是免费用户以后都要享受广告了？现在视频前面加，以后是不是开机也加？关机也加？,负面
差评，差评，欺骗客户，买的时候说送挂架的，电视送到了说订单完成后送，电视送到了又说不送了，要另外买，呵呵，终于知道这牌子发展不起来的原因了,负面
电视机很好，可是客服指定要用微鲸的挂架，却也是用的杂牌，欺人太甚,负面
东西很好，一直都相信京东，就是评价麻烦了点 必须满十个字，物流速度快 这个电视的品牌还是可以的，就是遥控器显得跟杂牌是的感觉质量很差的那总,负面
画质不太好，亮度不够，对比度不高，像是杂牌货。,负面
我去年过年买的，2099，赚到了，现在都好贵呀。效果还可以，只是很少有人知道微鲸这个牌子,负面
大家看这样的售后，不要说以后坏了的事新买都不免费试机，大家买机就买个放心，这样的服务大伙们自己想吧，你们爱买就买。,负面
电视不错 不用链接什么机顶盒 直接连接无线就能看电视 挺快的 就是画面颜色有点暗 用了自定义调整 整体还是不错的 一年以换代修也放心 送的架子也收到了 质量也不错 再买也会买微鲸的 国产可以！就是物流不太给力 催了两遍才给电话 希望改进,负面
电视还可以吧，买好几次了，就是垃圾京东物流不送货到家,负面
配送员态度不好，自己看错地址还怪我，不清楚送之前也不问下。,负面
挺好的，就是邮费有点贵,负面
一月23号下单，说是26号可以配送，结果一直拖到二月8号才送到，多少天了，找京东客服也没用，就知道说，不能保证什么时候发货，而且电视机下面跟屏幕之间缝太大，,负面
昨天到货 一点都不满意 底座没包装在里面 现在都还没给我答复,负面
不错，物流较慢,负面
差评…发货慢。江浙沪快递送了4/5天还没到。。等的受不了。电视很卡…还老司机。,负面
电视不错 发货速度太慢，下单一个星期后才送货，资源一般,负面
电视不错，但是物流不太满意，虽然是早上下单，但后来当天不能给我送货，后来送货使用京准达才能当天送货，多花了36元,负面
电视还不错…物流有点慢！最忍不了的尽然少个电视坐架…和客服说了好久还是没有补发给我……尽然补了2000京豆，自己花了150元装的挂架……,负面
电视机还不错就是物流真心慢。,负面
电视机收到了，送的眼镜迟迟不发货，怎么回事,负面
非常痛苦的一次购物 快递到昆明囤货囤了十天才又发过来 天天催天天不给解决 打电话到天天快递光说马上给你解决就是不给发货 害的我们店面推迟了一星期才开业 天天快递 垃圾快递 卖家服务还可以，放假前一直在帮着催 就是退货的时候压根没找到退款那一项 只能等等再退了,负面
配送员未按约定时间送到，让我中午苦等两个钟，饭都饭吃，不诚信，电视机无底座或挂架无法安装。,负面
是一年免费换，就是物流太慢了前后协调了1o天给换好,负面
图像不清楚没有用几天就坏了 送货慢的老火,负面
微鲸电视超棒 前天晚上12点下单昨天下午5点到的 就是赠品挂架太慢了 要明天才能到预约售后得明天了 不过微鲸就是好 物流也超级棒 到了开箱验货 ，还帮我把支架装好！,负面
物流太慢!,负面
总体还是满意的，就是快递慢了点，电视也满意。不错不错。,负面
已经过了一个多月了还没有动静，一直在出库中，断断续续打了n多个电话，客服全部口调一致，说我帮你反馈一下请您耐心等待，反馈你妈啊。真是垃圾的不得了的一个品牌，一点也不像互联网的做事风格。这次活动让我知道了有微鲸这个电视品牌，同时也提醒我和我的朋友宁愿不看电视，也千万不要买微鲸。,负面
个人看法：微鲸电视搞雪碧中电视这个活动反而把自己牌子搞砸了，我首先是相信微鲸电视这个活动的真实性，但现在凡事都讲究个时效性，微鲸公司本意是依靠跟可口可乐公司联手做活动一个为增加销量一个为增加知名度，现在倒好，许多幸运中奖者都超过一个月还没收到货（许多收到货吐槽微鲸售后和微鲸电视质量的暂且不说），很多人连中奖后那份兴致都没了（我就是），本来还想着等收到电视拍个照发个朋友圈宣传宣传，现在中奖信息的截图我都发朋友圈一个月，电视还没出库，许多朋友见了面就问电视到了吗，我说还未发货，他们一致的说：你肯定是被骗了，那么久了送不到你手上了等等等。这些话我倒是不信，可不了解这个活动的人怎么看微鲸电视这个品牌，现在是知道微鲸电视的人多了，但对微鲸电视不放心的人也更多了。有句话说出来不合适，但还要讲：没有金刚钻，不要拦瓷器活，既然要送出的电视有定数，公司就应该提前准备好奖品的量，起码备上一半的量，不然这个活动的效果已经适得其反。,负面
宝贝不错，物流也很好，可是师傅，我非要说安装挂式的不能装，装这个转角的要399大洋，心理感觉怪怪的！,负面
差评！ 先不说东西怎么样吧 一周前收获架子也到了 安装的一直拖拖 好像求着他们似的 直接影响我对微?整体素质评价 简直是受欺负！,负面
电视很好，京东配送的及时，给爸妈的新年礼物。但是上门安装需要厂家派人，还要收安装费，这个表示有点不太好，希望京东和厂家协商，得到更高的客户满意度,负面
电视满意，安装人员不专业，不会将电视挂背景墙，也缺乏专业知识，服务给差评。,负面
电视收到了，还不错，就是售后太黑了，一个挂架要一百六十多，淘宝上买才二三十，无语……,负面
电视效果很不错，尤其音响效果方面挺好的，就是买小了……安装师傅不好，技术差,负面
服务好，质量也不错，就是安装费用太贵，后来自己安装就花7块钱，总体ok,负面
服务是给售后安装挂架师傅的，网店客服服务差到极点，本来想退来着结果客服所谓7天无理由退货还得花100元运费，想想太麻烦了就将就着吧，颜色发红，清晰度也不怎么好，安装挂架69，工费100,负面
还可以，配送速度点个赞，京东配送确实是快。整机做工很好，可见微鲸的品控做的还是比较到位的，一点也不比三年前买的50寸的海信差，价格却比海信便宜了好多，只是上门安装挂架的费用有点贵，还有就是，赠送的蓝牙遥控器要10天以后才陆续发货，这是要吊人胃口吗，赠品用不着玩饥饿营销的吧。不管怎么样，还是五星送上，毕竟产品做的还是不错的，就看能用多久了，以后再追加。,负面
京东发货速度快，晚上十二点多点抢购的，第二天下午两点半就到家了。感觉非常好。但是后来联系微鲸的客服真的服务不好，我是电视和挂架凑单一起买的，微鲸客服老是问挂架型号，说不是微鲸专用挂架就不管了，是专用挂架还要收100。,负面
京东物流都可以，微鲸厂家服务太烂。安装费用超过，售后服务态度奇差无比，再也不买这个品牌的产品,负面
买后就涨价了，上门安装要额外收费，建议如果不是挂式安装，就自行安装吧，也很方便,负面
哪儿都好，安装太坑人,负面
其它品牌有免费安装 为什么我的微鲸电视没有首次免费安装,负面
山东省临沂市地区售后安装服务差评差评差评！！微鲸这个牌子算是砸在售后的手里了！！以后是不会再买微鲸电视了！！！我让上门安装之前提前给我说，因为我不在家，安装师傅上门安装时未提前告知，反而在电话里说：你要是买电视半年不装，我还得等你半年吗。。。。试问这是什么态度？？！！这样的售后服务不就是花钱找气生吗？！！微鲸如果一直这样，准完蛋！！！！,负面
上半部分是挺薄的，安装费用太贵,负面
一星都不想给，下次再也不来了，说好的免费安装，最后成了免费送货上门，，或许就是你们把京东给毁了，物流倒是很给力,负面
优点：超薄；缺点：1、安装师傅不够专业，左右不是特别平，安装的时候都没有带水平仪，高度也装高了，虽说我们可以要求，但是师傅够专业的化会首选合理的高度吧2、开机有点慢，3、部分应用会卡死，比如爱奇艺,负面
共买了两次微鲸 前一次送朋友这次给自己 总体体验给3分 【价格】第一次3月帮朋友家买 这次4月帮自己买 价钱相差了150块 这个节那个节的太多了 价格相差的自己也是不爽的 只能当是一个教训以后会再多看看 【服务】售前的MM感觉对产品的了解不是很多 问几款的差别也没听出太多的所以然 所以最后还是自己研究了 售后安装的这边 我要敲黑板来说了 微鲸有个非常奇葩的规定 他们的客服不能和安装师傅直接联系 所以一定要我们自己和安装师傅联系 然后我就碰到了以下乌龙事件 安装前一天我同时收到了两个师傅的电话联系我（当时我不知道有两个） 我说等货物收到了告诉他 其中一个假师傅“很负责的”给我短信 让我联系他 收到货物我就发给这个给我发短信的师傅 告诉他我有特殊挂架 他电话说他怎么不知道 让我问客服 客服说师傅知道的 让我电话师傅 然后师傅说他当天没空 要第二天 我就第二天再打他电话确认 他说不是她安装 我就火了 为了协调你的时间我才挪到第二天安装 我得跑那么老远 自然而然我就投诉了 在一番沟通之后 我得到的反馈是 我的购买信息被贩卖给了别人 真师傅一直在等我联系 我也是觉得有些无语,负面
垃圾！骗子！套路！蒙一个算一个，大家千万不要上当，看他回复那得意的样子，垃圾！垃圾！垃圾！,负面
挺薄的外观挺漂亮，色彩还行，就是有拖影清晰度不够好，这点挺不满意，。问客服问题反应太慢了半天才回答。,负面
想看电视台还要自己安装软件不好，这叫什么智能。售后一个人一个答复不专业。上门调试更完蛋,负面
箱子包装很好很结实很难拆，底座螺丝设计的不错一体的，遥控器也很有感觉，新机屏幕指示灯默认不开刚刚用有没有通电都不知道。。这个坑。屏幕无漏光 无坏点画面安兔兔检测不是4k客服说不支持第三方检测， 用两份4k图检测一份是4k另一份不是 看画面还是很细腻的 内置应用无多余垃圾应用，安装软件速度非常快安装好几个都5秒之内。3d显示效果刚刚看到有点震惊 很好 系统很流畅 看4k的帧数还是有点低的，其他的待研究。另外客服不怎么了解自己的产品一问三不知 增值税发票开票速度非常慢需要一个月 差评,负面
lji卖家，实物与电视安装不上，太tamalaji，叫退款还不退，反映螺丝问题居然回复到五金店配，那我不如直接在五金店买了，lji种卖家，大家注意,负面
纯商品质量，下面正中间的logo撕了包装纸就成这样了，找京东客服，推400，400说找官网，官网人工客服半天没有回一句……3月19号送货当天就发现 一直忙没时间 今天客服电话说都过了这么久了 很正常 过了多久了 我新房还没住 就开过一次机子 看看了宣传视频 你家买的电器拆了包装纸 就掉漆 掉logo ！新房买了这么多电器唯一一件国产货，老爸家的ha电视动不动重启 洗衣机出现故障 jy热水壶刚一年就坏 妈的 电视在sp 和 大法家挑 媳妇非要买国产的 这下sha了吧 宁愿让拿着这钱造d丹 都不买这国产货,负面
电视不错，不过有时候开机进入系统很慢。总体不错。 差评是给京东快递和客服的，23号下的单说是26号到，结果等了十天还没到，问客服客服一直回答正在调货。过年期间不能按时送到我能理解，你这晚了这么多天就说不过去了吧。差评！差评！！差评！！！,负面
电视角有磨损竟然不给换，厂家也在推卸责任，在也不会买你家的电视了,负面
电视音质很差，杂音严重，售后说这个价位的电视就是这种配置，态度较差。另外，电视自带耳机接口无法使用,负面
货物当时没有当面拆箱验货，售后不受理退货和维修，官方认定是他人损坏不给予售后服务，最不愉快的一次购物，服务太差，维修还得自己掏钱，维修相当于买新机。,负面
开箱就有质量问题，办理退货程序超级复杂，售后超级的烂，天猫旗舰店客服服务也超级的差，以后不会在购买微鲸的产品了，服务差，虾米客服服务最差，问问题不吭声，不回答,负面
买了两台了 很喜欢 就是第二台给屏幕弄裂了，换个屏幕要800.好贵的说,负面
屏幕严重漏光 换货故意推迟 故意推脱时间不发货，大家购买慎重,负面
一分价格一分货，永远不变的真理，电视偏色严重，无线信号连不上，商家无诚信，申请7天无理由，同意了却不给收货地址，要自己先打400电话，电话打了说什么要扣100元运费我也同意，说48小时内有攻城狮上门验货封箱，结果过了10天没人联系，回头找商家，说我电话关机，这理由都找的出来？我关机关了10天？我的电话都没有关机键，就算我电话没电关机或没信号，我还有来电小助手，开机也会短信通知漏接电话，当客户是傻子吗？强买强卖？,负面
电视还可以，就是开机有点慢，没有电视直播。比较不方便。其他都不错。,负面
金色的机身很大气 很薄 唯一有问题的是电视机的两个支脚感觉不牢固 插优盘的时候电视机有晃动 还是安装墙上支架比较好 4K画面清晰流畅 就是觉得语音搜索功能比较傻 还有就是会员的影片资源有待丰富 实在有点少 不过没有广告还是不错的 值得表扬 不知道能不能保持,负面
用了一段时间过来评价一下，总体来说 不错，电视屏幕很清楚，反应速度也很快，我要的是会员版的，观看最新的电影电视很多更新也很快，就是发现一个小毛病，有的电影观看时，老是一短画面回放，用遥控器快进也不管用，不知道是电视的问题还是资源不行。,负面
我是微鲸第一批客户了，现在电视是关机后再开机偶尔能正常，但是大多数时间是开机黑屏，关电源后再开也是一样。用手电照射黑屏果真能看到影子，感觉确实是背光没亮的样子，有影子但是没有声音。关电源不管它，第二天开机正常。这种问题找售后反应全是官方程序，我就不信就我一个出新这样问题的，百度一下一大堆这样问题，微鲸版块里面也是一大堆。还有居然还没有谁正面回答如何解决这个问题，有位仁兄闹天闹地的在论坛里面要带领大家维权到底的样子，最后版主都来过问了，意想不到的是微鲸免费给处理了后就要帮微鲸维护声誉还要主动删帖了。出现问题我认了，但是请问谁可以告诉大家遇到同样问题的我们，怎么处理，是刷机还是更换电源或者更换主板，反正被微鲸一年免费换新给忽悠不是第一次了（敢问哪个大牌电子产品还有保修一年的，人家大牌厂家谁不是三年五年十年这样的呢）     一句话，我买了我认命，告诉我怎么修能解决好这个问题，每次关电视带儿子睡觉，然后想开机继续看会儿电视都给我罢工，伤不起！！！,负面
1、送货及时，工作人员态度很好； 2、外观很漂亮，蛮时尚的； 3、运行速度流畅，遥控器操作比较容易上手； 4、片源丰富，种类繁多； 5、家里宽带12m电信，多台手机电脑同时使用情况下电视观看基本没有延时卡顿现象； 6、配件太少！除了遥控器，底座两个支架就没有了。,负面
1月份，3997买的性价比比较高，画质音效都挺好 开机时间有点长，内存小，不能安装太多的程序，总体5星好评！！！！,负面
安装好电视机屏幕跟地面没有那么垂直,负面
不满意，说好的东西打开什么也没有,负面
差评，差评，差评！！！重要的事情说三遍！说好的发票也没有！！！几千块的东西起码的合格证说明书都没有！说实话感觉不值这个钱！启动每次都得四五分钟！差评差评！画面也一般不是说的那么清晰！和普通的没啥区别！安装工人50块一个的挂架简直不敢恭维，安装差！总之很不满意的一次购物！大家谨慎购买！,负面
超级差的购物体验，315的活动最后还是坑消费者，真是讽刺，说好的送1999的飞利浦电动牙刷，买之前和买之后都咨询过客服并提供了订单编号，但是最后说订单完成日期超过了27号，不能参加活动，投诉了二十天，目前就一句话，请你理解，赔偿50元的方案为您保留，请你在思考一下，这个处理结果还是在京东的售后，投诉部门和专员都承认了是由于客服的或是导致了活动不能参加，既然是京东客服的过错为什么让消费者买单？？？不履行活动退货也不行，简直就是欺骗性的强买强卖！对京东很失望，店大欺客，效率低下！！,负面
电视机多处漏光，没有想象的那么好，赠送会员和眼睛不是一起给的，还要另一平台领取，主要是填写个人信息，无语,负面
电视性价比一般。,负面
电视一般，软件有待优化，经常出现断网问题，（我家的网络确定没问题，手机和电脑都正常使用，但是电视机经常断网！）,负面
电视一般，现在还没有出现问题,负面
电视一般。将就看,负面
电视一般般，物流很差，不满意哦！,负面
电视造型还可以 其他的就是渣渣 贪便宜 吃大亏 要买还是买老品牌啊 这电视的画质我是服了 垃圾中的战斗机 关键是 反应慢 死机让人受不了 这就是质量不过关 每次都要关机重启 准备下手的小伙伴 慎重啊 不要再被忽悠了 千万不要贪便宜,负面
电视只能算一般般，没有什么突出的亮点，机身还有4.73G空间，1.5G的运存，开机就70%以上，乌龙配置，2700多的55寸能有这种功能就不错了！屏幕说是4K的，还不如上次买的乐视S50的清晰，音质更加谈不上好了，只是能发声音而已。能装第三方软件，但清晰度不尽人意，将就着用吧！满意度5分而已！LOGO旁还有一道很深的划痕。,负面
东西不敢恭维，详情写得很牛逼，但是屏幕性能太差了，色彩太暗淡了，色彩饱和度，亮度，清晰度都很差，色彩显示效果太差了，一分钱一分货，现在的康佳技术太次了，没有以前的好，那屏幕明显是代工厂生产的屏幕，音质也一般，不建议省那点钱，连家里的老人家都看得出来色彩效果太差的，如果是想省钱买这款的，芯片配置写得很牛逼，但是不管参数怎么调整就是太差了，屏幕体验效果，真的太次了，要购买的网友建议慎重，可以多去实体店对比后再买，反正可以支持7天无理由退货的！,负面
感觉不错，可是内存有点太小了！,负面
功能强大，性价比高，美观大方。唯一美中不足的是遥控器和说明书太简,负面
很赞，唯一不满意的是没有电视支架配送！质量看起来非常满意，快递员也很好，送上门还给安装好！很不错,负面
货品不是很好,负面
垃圾,负面
垃圾电视一点都不好大家千万不要被好评骗了,负面
老爸老妈觉得一般般 家里已经有台大彩电了,负面
没有送挂墙上的架子，差评！,负面
说实在的，产品一般，色彩不太好，色太黄了，色不纯。,负面
太垃圾了 没想到会是这样,负面
挺不错，反应也快，系统也可以，内容感觉不是很多，总体来说不错，看看以后质量如何 送的挂架第二天才到，幸亏我没用到，买的遥控器套不怎么好套,负面
挺好的，速度挺快但是遥控连电池都没有，太差劲了,负面
一般般,负面
一般般，没有特别的地方。,负面
一般般吧,负面
用了两天，反应速度不太理想，画面清晰度也就那么回事，也就音质还算不错，最主要的是外形壁挂起来太难看了，只能给个一般的评价了！,负面
有配件缺少,负面
远看还是清晰的，总体一般。遥控器重，有时关机了，再开遥控器要和电视重现连接。用了两周，死机过一次。,负面
只能说一般，刚用的时候因为经常要更新系统，所以很卡，现在用了差不多七八天了，感觉好多了，但是按得快点还是会卡住，只能说值这个价。然后就是快递，佛山送到湛江要四天，我勒个去，四天!这已经不能用略坑来形容了好吗？下面是我拍得最好的一张效果图，你们自己感受感受……,负面
只能说这个电视一般般吧！性价比还可以的 ，做工中规中矩 看第二张图片那个缝隙也太大了明显是瑕疵，屏幕可以的显示很不错颜色鲜艳，音响效果最理想放个重低音都完美播放音质非常细腻低音醇厚 反正微鲸电视音响挺给力的，电视性能一般 没有卡顿 系统简洁没有过多的广告 这点表扬下 虽然系统界面是模仿电视猫的一模一样 但是我们用着舒心就OK啦，微鲸会员涨价涨的离谱非常离谱之前是199的现在要299，送完这一年的会员，以后估计也不会续费了。微鲸开始捞钱咯唉！ 还有一点 没有会员是看不了蓝光和4K画质的，这点我就无力吐槽了，非常无语?，一个4K电视不给4K画质那买个毛线啊？ 希望要购买微鲸的考虑清楚了，微鲸早已改变了初心不再是性价比之最了，还可以考虑考虑其他品牌的…,负面
直接差评，退货。原因是没有语音遥控，购买后客服才告诉我语音是选配的，我在页面上看有一行很小的字，看来很多次都留意不到，误导我购买了，存在宣传的隐形欺骗行为，已经投诉他们了。,负面
质量也不知道怎么样还没用。总之物流超慢，且工作人员态度也差，客服态度一般，对整个购物过程很不满意。,负面
注意，没有壁挂架，很不方便,负面
总的来说对这款机器不满意，漏光严重，厂家说不属于质量问题。,负面
做工差 没有质感 有磕碰 开机等待时间太长 不建议购买 客服只会说 不满意退回去 哎！失败 送的遥控器套子 完全不是一个型号 高清线给我有什么用 还有屏幕清洗的东西 真桑心啊！非常不满意 望大家三思,负面
第一次因小孩弄破了屏幕，没用一年，咨询客服屏得两千，比我电视还贵，最后九折换新，又掏了2300，经历了九九八十一难终于换成功了，退了1039.8元，这还很满意，唯一不满意，只能换43寸，等于我买了你家一个43寸比家家49寸都一样价。其实售后我也不是很满意，都经历了半个多月了。希望你们能调整售后和维修活动，别只限制只能买同款，要不然就是换屏（2000），两种方案我都不是很满意。质量画面清晰度其实我说还可以吧，比起大牌还是差点，为什么这么说呢？因为我在家0.5米外看还真有点模糊（没有近视），有点暗。还有你们跟微鲸公司还是两个不同公司，并不是微鲸公司的，应该属于授权，因为我打客服售后他们亲口说的。物流也很差，那天来了也是匆匆忙忙就走了，只是让我赶快检查屏幕，其它都是我自己安装，比起第一次的物流真的很差。,负面
根本不用预约呀，1198直接买的，非传统品牌，心情坎坷不安，咬牙下单试试，收货验过屏幕没事就自己装，4个螺丝而已。头三次开机好慢啊，最长的几乎5分钟，赶紧拨打客服电话，可能是系统更新，后来就好了，待机开机飞快，音画满意。总算安心了。连接移动硬盘居然连原盘也能放，强啊！,负面
建议大家不要在网上买这种大电器，买的话要买大品牌的，因为大品牌售后好，这个品牌的电视，售后服务不是一般的差，退货什么都要自己来付运费，和客服说根本不管用，她对性能不是很了解，都是让你打电话，自己去找那个啊！他们的工程师，可能不是他们的工程师就是当地的维修员来处理。这才两天，电视开机，每次都需要系统恢复，恢复完之后就要系统升级，三四分钟，声音经常容易忽然没声，再一个就是如果用机顶盒看电视经常忽然之间自己跳回主界面。第一次从网上买大件儿，如果这俩天还得不到好的解决的话，那我肯定要退货的。,负面
新生品牌质量服务售后有待考验，希望不要太差，冲着价格来的才买。客服服务太垃圾，根本解决不了实质性的问题。唯一缺点就是机身太厚了。,负面
参加大礼包的朋友看好他们的数字游戏，别买回来了才知道被忽悠了,负面
差评 绝对的差评 刚买来 开机没事 然后签收过后看了一会 屏幕左上角就出现竖条彩纹不断闪动 打电话反映情况 两天后才给解决 说只能换机 采集完 证据 然后换机 要7-15天 无语 你让我看什么啊 质量问题 大家谨慎购买 毕竟新牌子质量保证不了,负面
电视机不咋地，画质、音色都不好，服务态度也很差。 电视买了能有20天了，到现在发票还没给我开出来，说是财务统一开发票，一问就是正在沟通中，请耐心等待。不知道要我等到什么时候，需要买电视机的朋友，不要轻易相信这家店，购买别的牌子好了，有种被欺骗的感觉。,负面
电视没测试，不评论，就克服这态度前后反差未免反差太大了吧，运费险搁那放着呢，你要挂架麻烦你先确认收货，收完货才能把赠品给你，顾客购买前是上帝，买完是下地。电视怎么样咱们不谈，压根没装起来，就这服务也就别想有什么售后了，小众品牌之所以做不起来并不是产品不行，是服务永远跟不上的。最后吐槽神克服海胆同学，有疑问毛用帮不上，复制粘贴那几句，你能比腾讯客服强多少？顺便提醒想买的各位，买他家电视之前请做好以下准备：1，你今天4000多购买的电视，下一秒就有可能半价2，不确认收货别想拿到挂架，遥控套。虽然他们写的是赠品，但人家有人家的规定。3，别指望客服能帮你解决什么问题，复制粘贴不说，拖都能拖到你抓狂，你要是买回来不是急着装还好，不然就老老实实接受各种霸王条款吧。已确认收货，拗不过这帮大腿，谁叫等着挂架装电视呢，老夫心中的一万只。。。已经控制不住。微鲸，再了个见！,负面
非常差，8月8日1元预购的电视礼包，说不发就不发了，真是非常差劲，真后悔在这家店买东西，大家不要再来了。,负面
鬼迷心跳买了微鲸这个破电视。质量非常差，刚买就内屏爆裂了，开机特别慢，wifi超级不稳定。宣传讲的一年内只换不修全是骗人的。上当后才了解到微鲸电视是TCL代工生产的，上门来我家处理的售后是委托海信电视的，完全没有保障，彻底是一家垃圾公司。大家可以上网查一下，无论电视机质量还是售后评论查的贴子比比皆是。这是本人真实的教训，大家千万不要买。,负面
还行，就是生产日期是去年10月的，价格比双11贵了近1000.主要是家里旧电视坏了急着买，以前给别人买过1台觉的音响效果不错、所以就又买了一台。还过4598的价格和大品牌比就太高了，要是有品牌强迫证的还是别买,负面
画质非常差，开机动画都能看到颗粒，打开菜单的响应速度也挺慢的，像个用了几年的老爷机，看不出智能电视应该有的样子。安装个别APP平台，无法播放视频，售后也说不出所以然，就发了几句“我们解码功能强大xxx”广告词，不解决问题。太麻烦了我就不退了，但是以后看到这个牌子都会绕道，也会告诫身边人不要碰这个牌子。 客服像个冷冰冰的机器，对退货流程不熟悉，叫我打客服电话问。我打电话，那边让我到天猫客服问，被踢皮球。说不清楚100元体验费和退货费的区别，说不清楚退货是上门收件还是自己寄件。,负面
画质还可以 但是语音功能根本不能用 忽悠人 打400微鲸客服 派人过来也是回复出厂设置而已 失灵时不灵 我主要看语音控制才买的 没想到只是个噱头而已 很不满意 给差评只是对语音来说 其他的都满意 没有坏点 另外电视功耗高 发热量很大 不要相信视屏秀 骗人的,负面
建议大家不要在网上买这种大电器，买的话要买大品牌的，因为大品牌售后好，这个品牌的电视，售后服务不是一般的差，退货什么都要自己来付运费，和客服说根本不管用，她对性能不是很了解，都是让你打电话，自己去找那个啊！他们的工程师，可能不是他们的工程师就是当地的维修员来处理。这才两天，电视开机，每次都需要系统恢复，恢复完之后就要系统升级，三四分钟，声音经常容易忽然没声，再一个就是如果用机顶盒看电视经常忽然之间自己跳回主界面。第一次从网上买大件儿，如果这俩天还得不到好的解决的话，那我肯定要退货的。,负面
