	comment	0
945	非常满意电视非常好安装师傅也挺不错的！好评五星！	正面
946	非常满意物流也满意	正面
947	分辨率不是很高。有时候会自动重启。放在房间没怎么看过  看中的是小米的智能生态系统。	负面
948	服务很好	正面
949	服务很好 特别是快递 物流很快 没有想到还是送货上门快递小哥服务没得说	正面
950	服务很好，电视也很好，这个价位绝对性价比很高了 很好	正面
951	服务态度非常好 感谢妹子的服务 帮我解决了问题 家里人看着很好 很清晰很高兴	正面
952	感觉还是很不错的，比预想好很多，老爸老妈感觉还是挺喜欢的，毕竟是自己买的，加上质量感觉也不错，希望父母和和美美，开开心心。清晰度，轻重都感觉非常好，一直喜欢小米这个牌子！ ????物流也是非常快，第二天就到了，非常值得购买，到货后，快递员还要通电确认才让你签收的。  啦啦啦～	正面
953	感觉很好?	正面
954	给爸妈买的，本来以为只能送到镇上的，没想到真的送货到农村老家了，服务不错。	正面
955	给爸妈买的，更喜欢可口可乐了了可口可乐了了	正面
956	给爸妈买的，他们很满意，还说很清楚。只是售后有点问题，不让自己安装，不然以后坏了不给休，小米公司安装需要80的安装费，后来才说只要不是屏幕碎了就给休，这让我很担心电视质量问题。没有七天无理由退款服务	负面
957	给别人买的，暂时还没听到说不好。	负面
958	给大姨妈买的电视，大姨妈很满意，物有所值，发货快。质量好~	正面
959	给家里老人买的，不超千元的价格性价比很高，物流很快，快递帅哥人超好，见是独居老人没有预付安装费也帮忙安装到位。唯一欠缺的是有线电视机顶盒遥控器和这款电视机的遥控器不能合一链接，给老人使用带来一定难度。	负面
960	给快递小哥5星好评	正面
961	给老爸老妈买的，很喜欢，服务也很到位&hellip;&hellip;	正面
962	给女朋友家人买的，很满意?	正面
963	给五星	正面
964	给小朋友看动画片专用&hellip;&hellip;很好??	正面
965	功能很好很强大	负面
966	功能很强大，很喜欢。好评，客服态度很好	正面
967	功能满意，很实用，物流服务周到	负面
968	关注了好久，终于下手了，父母又体验到了网络时代的福利。满意，支持小米！！	正面
969	国货精品，好用实惠，下次还会买。	正面
970	过了几天才来评价的，清昕度可以，功能先近，能上网。好评！	负面
971	还不错，爸妈用的挺好的，投屏很强大	正面
972	还不错，送货到家，帮忙试了一下，通电之后没问题才离开，很贴心的服务呢?小心心给雷总，支持国货，支持小米	正面
973	还不错，性价比还比较高	正面
974	还不错，用一段时间再来追评。	正面
975	还不错目前，期待后续观察	负面
976	还不错其实，有广告	负面
977	还不错自己装了，蛮清晰的	正面
978	还行	正面
979	还行，清晰度不太行。	负面
980	还行吧物美价廉	正面
981	还好，爸妈在家里看，要求不高	正面
982	还好，放在房间里也算可以的，画面清晰度也挺好	正面
983	还可以，毕竟只有这么多钱	负面
984	还可以，很喜欢	正面
985	还可以啊，物美价廉	正面
986	还可以吧，第一次在网上买电器，还可以	正面
987	还可以电视	正面
988	还没安上，给老人买的。	正面
989	还没收到货，淘宝降价并无任何通知，商家随心所欲想降就降欺骗消费者，联系退货运费还需100，烂烂烂&hellip;&hellip;	负面
990	还没用！配货很快！物流快	正面
991	还没用，用过之后再评。	正面
992	还没用，用了再来评！！	正面
993	还没有安装，大品牌应该值得信赖！	正面
994	还没装网线不知道好不好，感觉还是挺好的	正面
995	还是不错的，值得购买	正面
996	还是挺不错的！	正面
997	行，物廉价美	正面
998	好	正面
999	好，电视很清晰，赞	正面
1000	好，没的说，可以选择	正面
1001	好，物超所值	正面
1002	好，小米。合资还是合作！！	正面
1003	好。正在使用。效果好	正面
1004	好好好	正面
1005	好好好	正面
1006	好好好，太好了，安装简单，画面清晰	正面
1007	好好好好好。全世界最好的一家。	正面
1008	好评！电视很好，宝贝很喜欢看	正面
1009	好像 还 ok吧	负面
1010	好像买小了，清晰度不高	负面
1011	好用 开心	正面
1012	呵呵	正面
1013	呵呵，买完才几天啊，就降价了，好无语啊	负面
1014	和以前买的一样好	正面
1015	很nice，很漂亮，很便宜，很喜欢	正面
1016	很棒很棒！连上网络就能用，挺清晰的。值得购买	正面
1017	很不错&hellip;给父亲买的操作简单	正面
1018	很不错，服务很周到，大夏天的很热，多注意身体	正面
1019	很不错，各方面都很好，值得购买	正面
1020	很不错了，毕竟这个价位！	负面
1021	很不错哦。家里老人很喜欢。特别是快递小哥，很敬业。晚上9点多还送货上门	正面
1022	很方便好用性价比之王，小米家的东西都超级喜欢	正面
1023	很好	正面
1024	很好 没问题	正面
1025	很好，第二次买了，给女儿看动画片的	负面
1026	很好，服务周到	正面
1027	很好，父母很喜欢。	正面
1028	很好，买给老爸的，老爸说画面很清晰呢	正面
1029	很好，买给奶奶，老人家很满意！！！	正面
1030	很好，满意	正面
1031	很好，每次有什么不懂得客服都很及时也很有耐心，点赞	正面
1032	很好，完美	正面
1033	很好，物超所值，家里好多都买的小米的，希望小米越做越好   哪天超越苹果	正面
1034	很好，物流很快	正面
1035	很好，物流很快	正面
1036	很好，喜欢，很实惠！	正面
1037	很好，性价比很高	正面
1038	很好。便宜。就是广告太多	负面
1039	很好的的电视，物美价廉，功能强大。。值得拥有。	正面
1040	很好很满意	正面
1041	很好很喜欢，一直喜欢小米	正面
1042	很好哦！	正面
1043	很好完美	正面
1044	很好用	正面
1045	很好用，操作简单。	正面
1046	很好用，已经买第三台了	正面
1047	很好用父母很喜欢	正面
1048	很划算很便宜	正面
1049	很快就安装完毕，没影响老人看世界杯。	正面
1050	很满意，妥妥的	正面
1051	很满意哦⊙&forall;⊙！	正面
1052	很轻，马马虎虎吧，毕竟便宜	正面
1053	很清晰，便宜	正面
1054	很让人惊喜的电视，这个价位真的很实惠。就是为了联网看电视的，小米在物美价廉这一块做得很棒！?物流很快，快递小哥给力，实物和图片一模一样，挺满意的，希望活动多多，店家生意兴隆&hellip;&hellip;习惯淘宝的方便快捷，甚少去实体店了，哦嘿呦哈呵呢啊	正面
1055	很实惠的电视机，喜欢！	正面
1056	很喜欢，价格便宜质量强大，很喜欢！	正面
1057	很喜欢。不错，品牌的还是靠得住，嘻嘻，	正面
1058	画面非常清晰我买了又介绍我朋友又买了好评	正面
1059	画面很清晰，爸妈很喜欢。	正面
1060	画面很清晰，能连无线网，能投屏，总体感觉不错！	正面
1061	画面清晰，反应快，家人喜欢。	正面
1062	画面清晰，运行也流畅，就是遥控器有点那个，下了直播软件，没有数字按键，家里老人觉得很迷惘啊。 服务不错	负面
1063	画面有点模糊    毕竟几百块钱	负面
1064	画质非常的好，售后服务也相当的好，信赖小米，客厅一台卧室一台，我是小米粉	正面
1065	画质很不错哦，家里人很喜欢，性价比超高！会跟亲朋好友推荐的！	正面
1066	画质清晰，操作简单，服务很好。	正面
1067	画质清晰，感觉还不错。	正面
1068	画质清晰，性价比高	正面
1069	画质真心不好，不过价位低嘛	负面
1070	活动时买的挺便宜的，快递服务非常好，送货上门，马上通电验屏。	正面
1071	货到了，质量还是不错的，快递小哥很给力的。总体还是很满意，好评。	正面
1072	货真价实，便宜实惠！	正面
1073	几天几百块，吃不消啊！	负面
1074	家里很多电器都是小米的，支持小米！	正面
1075	家里很多小米	正面
1076	家里老人很满意，操作简单	正面
1077	家人很喜欢！非常满意！	正面
1078	价格便宜 小米的品牌值得信赖	正面
1079	价格实惠，送货服务好	正面
1080	價格合適	正面
1081	就是贵了	负面
1082	看的有线电视，还不错，画质清晰、个人觉得挺满意的	正面
1083	看电视又当显示器划算	正面
1084	看电信电视清晰度很差	负面
1085	看了快半个月才来评价，真心不错比我之前买个哪个好多了，小米电视国产支持?	正面
1086	看了两天才来评价，不错画面很清晰，非常完美！	正面
1087	看了两天还挺好的    以后再来	正面
1088	看了一晚上，还不错	正面
1089	看了这么久！非常满意！手机也是小米！顶国货！！！！！	正面
1090	看我堂姐买了，觉得好，就趁着这次活动买了，很喜欢	正面
1091	可以，感觉性价比还是比较高的	正面
1092	可以，性价比比较高	正面
1093	可以播放，无坏点。	负面
1094	可以等用几天在来评	负面
1095	可以可以，这电视功能很强大	正面
1096	客服很nice，就是有个别的回复很慢，而且苹果x投影投不了，很难受	负面
1097	客服售后态度很好，物流也很快	正面
1098	客户很满意，八台电视顺利，完美激活！	正面
1099	客户外喜欢	正面
1100	快递帮忙装，苏宁超棒?????	正面
1101	快递大叔很好人，我比较信赖小米，希望会很好用	正面
1102	快递师傅帮忙检查，没问题才离开，服务绝对一流	正面
1103	快递师傅是我网购里遇到最好的一个，大热天耐心送到家还给安装好了。世界杯俄罗斯2-0沙特阿拉伯	正面
1104	快递员很给力，大家放心购买吧！	正面
1105	快递员进门都不脱鞋的吗？？没看到我家全是地板？	正面
1106	快递贼给力，送货上门，现场拆箱验收哈哈，电视比想象的大一些，放到卧室里正好	正面
1107	垃圾骗子我要投诉你等着吧	负面
1108	连上无线不知道什么原因，就是看不了，问客服就绕来绕去让测这个测那个，但都是好的。一直找不到原因，最后过了会儿自己好了，也是醉了。感觉客服一点儿也不专业。	负面
1109	连续看了几天，电视很好，没有什么问题。后续使用后再追评，值得购买	正面
1110	买的第二台了，性价比超高，赞！！	正面
1111	买的第二台小米电视啦 挺好的	正面
1112	买给爸妈房间用的 还可以	正面
1113	买了给家里人用的	正面
1114	买了两台，划算，售后不错	正面
1115	蛮好的	正面
1116	满意，安装简单	正面
1117	满意好！清晰。	正面
1118	满足预期，第二台小米电视了，老爸老妈说要换电视，第一个就是买小米，毕竟手机，电视，都用过，值得信赖！	正面
1119	貌似还不错，给爸妈买的	正面
1120	目前感觉良好，没啥看不过的	负面
1121	奶茶店用，好用的不要不要的，没事就放点音乐动画片，哈哈	正面
1122	男朋友送的六一礼物，满满的爱，但是售后差的不要不要的。分辨率更加差	负面
1123	偶尔会有重影。	负面
1124	拍了宝贝第二天就送到了  送到了家里 服务很好  自己安装的很简单    清晰度比我家里两千多的还好   反应很快  很不错的一款电视   值得拥有	正面
1125	朋友说很好	正面
1126	品质很好 非常满意	正面
1127	轻巧方便，老妈说电视很清晰	正面
1128	清晰度不高	负面
1129	清晰度高，性价比很高	正面
1130	清晰度很清晰，宝宝看的爱不释手	正面
1131	清晰度可以挺实惠的	正面
1132	清昕	正面
1133	确实很清晰，非常满意！	正面
1134	商品非常好！画面清晰，老人家非常喜欢，尤其是快递小哥服务非常好，	正面
1135	商品很好，很划算，功能很全，画质很不错！可以下手，放卧室很合适！	正面
1136	上午到的，中午师傅就来安装。物超所值。师傅态度也十个赞。非常满意	正面
1137	上午拍下，下午就送到了。快递小哥还试了一下机子，像很清晰哟，忘了拍照，今天出门了，没在家，下次追评的时候给补上吧。	正面
1138	师傅非常好?直接送到门口！	正面
1139	十分滿意。	正面
1140	使用了一段时间了，算是迟来的评价了吧：  Emmm.....个人用着感觉挺好的。分辨率略低，至于清晰度看上去还算可以，算是比较满意了吧。 很好	正面
1141	试了一下屏幕清晰，售后客服态度也很好，一步一步教会安装	正面
1142	视频播放蛮清晰的，就是物流快递慢了一些。	负面
1143	是个脚落都有暗影，联系客服，回复一直是同步中，便宜无好货，售后的解决方式就是拖着，态度也是爱理不理的，建议大家不要购买，谁买谁上当，购物体验差到极点，本来想退货的，想想都不退了，不要买，不要买，不要买，大家千万不要买，	负面
1144	是用地频天线看电视，没有网络没有有线电视，很清晰，用了一个星期才评论，没有什么问题，希望比较耐用，开始还满意	负面
1145	收到 安装正在摸索使用中，以后追加。	正面
1146	收到 很完美 送来的很及时	正面
1147	送货超级快，性价比很高	正面
1148	送货快，电视清晰，价格实惠	正面
1149	送货确实快，难得碰到一个不需要沟通就把货送上楼的	负面
1150	送货上门。服务特别好。给送货小哥哥点赞。电视性价比高	正面
1151	送货上门棒棒哒，电视机质量超级好	正面
1152	送货师傅很好，客服部服务也很好。有个小插曲最后都解决了。谢谢你们。	正面
1153	送货速度快！电视轻便！使用方法简单！	正面
1154	太差了，东西送到没有说明书遥控器螺丝，前前后后催了两个星期才分两次发到	负面
1155	太快了 晚上下单 第二天就到了 简直了	正面
1156	太小了 和图上对比差距	正面
1157	特地看了几天才评论的！感觉挺超值的！小米电视值得信赖！???	正面
1158	特意用过了才来体验，就这个价位来说，性价比很高，放在卧室挺好，就是安装软件麻烦点，其他都挺好！	负面
1159	挺棒的	正面
1160	挺不错的，老人家喜欢	正面
1161	挺超值的。值得购买 性价比超高	正面
1162	挺好	正面
1163	挺好的	正面
1164	挺好的	正面
1165	挺好的	正面
1166	挺好的 满意。	正面
1167	挺好的！很方便，功能强大，	正面
1168	挺好的，操作简单，可以用手机下载投屏神器，随时随地操作	正面
1169	挺好的，第一次买小米，全五星好评！！！！！！！！！！	正面
1170	挺好的，反应快，画面够用。	正面
1171	挺好的，非常感谢	正面
1172	挺好的，老人很喜欢。客服和快递员都很好，非常的棒！给你们点赞哦！??????	正面
1173	挺好的，买了好几回了，送货快，电视质量还好	正面
1174	挺好的电视机了，挺清晰的，主要现在都是网络看电视了.可以自己选择清晰度，也没有什么挑剔的，送货速度超快，颜色和图片一样  功能也大多都有的，好评好评！	负面
1175	挺满意超级清晰。老爸满意一直说物超所值	正面
1176	挺满意的！谢谢小米！	正面
1177	投屏功能比较好用 送货比较快	正面
1178	图像清晰，安装简单	正面
1179	外观漂亮，画面清晰度有限。	正面
1180	完美	正面
1181	我妈很满意和高兴	正面
1182	我去年买了一台小米电视用着挺好，而且小米电视自身产生的热量很少，夏天不用因天热用不用开电视而纠结了。下订单后.发货和物流都很快，.好评！	正面
1183	我是绍兴柯桥的顾客，对小米电视很满意，服务也好，物流也好，值得购买，	正面
1184	我是忠实的米粉，这次买的电视又是我愉快的一次购物，比同种型号价格低，质量好。支持小米	正面
1185	无力说啥，差到极致！	正面
1186	五星好评！好清晰	正面
1187	物超所值	正面
1188	物流超给力日，晚上下单第二天就收到宝贝了	正面
1189	物流超快，当天送到，画面清晰，超赞	负面
1190	物流超快，头天下单，第二天就收到货了，画面清晰，适合卧室看	正面
1191	物流服务特别满意，送货愉快	正面
1192	物流跟电视都不错，又快又好，全五星	正面
1193	物流很给力  送货上门	正面
1194	物流很给力，谢谢！小米很棒！	正面
1195	物流很快	正面
1196	物流很快！服务很好！	正面
1197	物流很快，第二天就收到了。给力。	正面
1198	物流很快，电视也超棒。客服也很好，很愉快的一次购物	正面
1199	物流很快，很积极。该主动帮我开箱验货	正面
1200	物流很快，画面清晰，小米的忠实粉	正面
1201	物流很快，头天订下单，第二天就到货了。电视清晰，使用也简单，教了一下老人，也会用了。确实蛮好。	正面
1202	物流很快啊昨晚买明天到	正面
1203	物流很快一天就到了，快递员送到了还通电试了下，很好不错	正面
1204	物流快，电视好，满意！	正面
1205	物流快、服务好。电视还没用	正面
1206	物流满意	正面
1207	物流日日顺真的很快，很快，快。小米电视性价比真的很高，很高，高。	正面
1208	物流特好，有责任性。必须给5分。	正面
1209	物流特快，电视画面清晰，售后服务有问必答，5分	正面
1210	物流特快，性价比高。由于未安无线网，暂时连接小卫星观看，效果不错。	正面
1211	物流尤其棒！！！要求送进屋并教会我使用。赞	正面
1212	物美价廉，赞赞赞！	正面
1213	物美价廉。性价比高。好评！ 乐米鸿奥，猫米苗苗，解惑，服务周到。赞！5分。给快递小哥点赞！	正面
1214	物美廉价！	正面
1215	喜欢就是没有记忆播放功能，老人家以前是看DVD的方便	负面
1216	系统好用，图像清晰	正面
1217	先买了咋说	正面
1218	先用了在说  快递五个星	正面
1219	相信小米，支持小米！这款电视可以下载当贝市场，直播也可以看，浪费我前段时间买的盒子了	正面
1220	想了好久才下的单，没让我失望，电视清晰，老公都喜爱，满意一次购物，还有第一次超出差不多900快的东西在网上买的，不般都是在实体店买的，喜欢喜欢喜欢喜欢喜欢喜欢	正面
1221	向往已久的小米。小米上市伊始，雷布斯饥饿营销，小米手机想买而不得。转求其他，同时的荣耀，以后还有cool。	正面
1222	像素不是很赞	负面
1223	小米壁挂垄断服务太过份了，自己壁挂不给安装说明书，还说可以自由选择，这让客户怎么选择	正面
1224	小米的，没问题，很好，这个价格历史最优惠了800    。。32寸	正面
1225	小米的品质很好，很满意的一次网购！	正面
1226	小米电视，这才是真正意义上的网络电视，前三集在手机上看的，买回来马上投屏到小米电视上，看电视连续剧（天下第一楼）全新的体验，感觉确实不错。	正面
1227	小米电视棒棒哒！	正面
1228	小米电视不错，播放电视和投影播放很好。	正面
1229	小米电视不错，性价比很高	正面
1230	小米电视很棒，我已经买了几个了，远电视就买小米电视	正面
1231	小米电视很好！画面清晰！快递员直接送货上门，还开机验货！给你个赞！	正面
1232	小米电视就是不一样，屏幕颜色好，性能稳定，运行速度快，准备下手个大的?	正面
1233	小米电视是大品牌  画面清新  声音挺大  送货上门服务特别好   还有保修   很满意！	正面
1234	小米电视收到	正面
1235	小米电视质量不错，清晰度满意！大家放心购买。	正面
1236	小米还可以的啊，性价比高，现在家里手机也都是小米，可以投屏，	正面
1237	小米其实还是蛮努力的做电视，一直在追求更好品质和更高技术，一心想做性价比高的电视产品，这点的确值得表扬。要说小米电视给人印象最深，颜值和品质最惊人的电视产品要属于小米电视4，4.9MM超薄机身，无边框设计，全金属机身，采用行业首创分体式设计、金属拉丝工艺，可以说是小米做电视以来的最美电视；去年还惊艳了一堆歪果仁。	负面
1238	小米确实性价比高，值得买	正面
1239	小米一如既往的好	正面
1240	小米真棒，国货也是棒棒的，	正面
1241	小米忠粉，很不错，和以前买一千多的一样，只可惜我们山里没通网	正面
1242	性(x&igrave;ng)价比高	正面
1243	性价比不错，最便宜的小米电视了	正面
1244	性价比超高！几百块钱买台电视简直太给力了！临时放客厅，等大电视到了就挂到卧室！还有不得不说一下物流，当天就送到家了，是真的送到家，而且帮忙调试通电以后才签收的，绝对的好评！	负面
1245	性价比高，给老人看的，不错&hellip;&hellip;	正面
1246	性价比高，画面清晰度很好	正面
1247	性价比高。	正面
1248	性价比合适，挺好的！	正面
1249	性价比很高	正面
1250	性价比很高！安装简单，我自己就操作了	正面
1251	性价比很高的电视，32寸的电视这个清晰度算不错，功能也挺好	负面
1252	性价比强，小米电视非常好	正面
1253	颜色偏黄的感觉真的很不错，师傅说他们都是安装固定的调试工作压力大的问题是厂家的销售人员的服务质量，我只能呵呵了	正面
1254	遥控垃圾，不灵，差	负面
1255	遥控器和包装不小心丢了，结果不给配	负面
1256	爷爷很喜欢	正面
1257	也算是物美价廉，给长辈用的，正在摸索中。。	正面
1258	一分钱一分货！有道理！	正面
1259	一分钱一分货，凑活用先，画质一般般	负面
1260	一如既往的好，很喜欢小米的很多东西。	正面
1261	一如既往的喜欢	正面
1262	一天就到真快，给老人买的，够便宜	正面
1263	一直都用小米，价格实惠：非常满意的一次网购	正面
1264	已经买了三个了，电视很好。。	正面
1265	已经用上了，一如既往地好用	正面
1266	已试用，给老人买的，很好很强大，就这个价位可以了，雷老板有心了，小米良心之做！顶！	正面
1267	应该还不错，买来送人了	正面
1268	应该还行吧    我自己没看到货   寄回老家的	负面
1269	用了几天才来评价，屏幕效果清晰 很好  功能也全	正面
1270	用了几天感觉还不错	正面
1271	用了蛮久了，质量好，操作简单，小米就是好，在这家已经买了两个电视了，值得信赖。	正面
1272	用了四天。送货是苏宁易购的快递员。送货上门插电。没问题后。立马签字。屏完好。确认收货。音质还可以接受。大概一台电视七八斤。画质对得起价格。总体来说还不错。就看能用多久了。	负面
1273	用了一周，目前感觉良好	负面
1274	用手机投屏非常的清晰，重量也很轻，配送快。	正面
1275	有待观察，目前没有问题	负面
1276	有畫沒聲怎樣辦？	正面
1277	暂时看着还不错，过后在追评	正面
1278	暂时没有什么问题，期待质量过硬，资源免费的多。挺好	负面
1279	早点关门大吉，	正面
1280	早买三天，多花50，急性子就是吃亏	正面
1281	这次有活动，买来划算多了，这价格性价比高的	正面
1282	这个电视很满意	正面
1283	这个价格的电视  出租屋一族使用是可以的  安装是很简单。一分钱一分货的世界，对得起价格了。	正面
1284	这个价位的电视，非常不错，快递也给力	正面
1285	这个价位就很棒了，看电视很惬意，很好的一次体验	正面
1286	这个价位能买到真的很实惠，就是没有安装墙上的架子，	正面
1287	这块液晶电视很好，给父母买的，老爸，老妈很喜欢，画面清晰，质量不错，快递小哥送货上门，服务态度很好，物美价廉???	正面
1288	这一部买给爸妈看。不错！性价比很高！！！支持国贷小米！！！	正面
1289	真的非常好用哦&hellip;&hellip;手机投屏非常方便呢！物流也很快，很好?	正面
1290	真心感觉很好	负面
1291	之前我弟弟买的看着挺好，现在的店里又买了一台。	负面
1292	直接能看电影电视剧。非常好。	正面
1293	直接想不到这个价位买这个电视	正面
1294	值得拥有	正面
1295	质量不错，喜欢，赞一个	正面
1296	质量不错。妈妈很喜欢。	正面
1297	质量很好，包装很好。价格比实体便宜	正面
1298	智能电视，投屏都很方便的	正面
1299	重量很轻，还没使用，等用了再来评价	正面
1300	装上了自己花钱装的。还行	负面
1301	自己安装的，还行	正面
1302	总的来说还是挺不错的	正面
1303	租客用得挺满意，期待后期质量	正面
1304	最近忙忘收货了，电视不错，老妈很喜欢。	负面
